year,type,country,lat,lon,deaths,search_key
2017,Flood,New Zealand,-38.204,176.79,0,new zealand flood
2017,Flood,Peru,-11.004,-75.148,184,peru flood
2017,Earthquake,Philippines (the),13.77,120.935,0,philippines (the) earthquake
2017,Flood,Guyana,3.815,-59.015,0,guyana flood
2017,Flood,Honduras,15.581,-85.367,7,honduras flood
2017,Flood,Indonesia,-7.029,107.162,2,indonesia flood
2017,Flood,India,10.489,79.004,21,india flood
2017,Earthquake,Iran (Islamic Republic of),37.772,57.204,3,iran (islamic republic of) earthquake
2017,Earthquake,Iran (Islamic Republic of),34.911,45.959,444,iran (islamic republic of) earthquake
2017,Earthquake,Iran (Islamic Republic of),35.649,50.962,2,iran (islamic republic of) earthquake
2017,Earthquake,Iraq,34.911,45.959,10,iraq earthquake
2017,Flood,Italy,45.457,105.881,0,italy flood
2017,Storm,Japan,33.2,134,2,japan storm
2017,Flood,Kazakhstan,51.254,70.047,0,kazakhstan flood
2017,Flood,Kenya,-2.879,37.88,26,kenya flood
2017,Earthquake,Korea (the Republic of),36.065,129.27,0,korea (the republic of) earthquake
2017,Flood,Sri Lanka,8.604,80.637,9,sri lanka flood
2017,Flood,Mexico,23.917,-98.308,2,mexico flood
2017,Flood,Malaysia,3.932,102.461,0,malaysia flood
2017,Flood,Malaysia,5.247,101.026,7,malaysia flood
2017,Flood,Niger (the),14.617,4.402,56,niger (the) flood
2017,Flood,Nigeria,8.169,9.45,0,nigeria flood
2017,Flood,Peru,-5.251,-77.573,1,peru flood
2017,Earthquake,Philippines (the),9.907,125.452,8,philippines (the) earthquake
2017,Earthquake,Philippines (the),11.111,124.619,3,philippines (the) earthquake
2017,Flood,Philippines (the),10.566,123.171,0,philippines (the) flood
2017,Flood,Philippines (the),7.59,124.062,13,philippines (the) flood
2018,Earthquake,Indonesia,-178,119.84,4140,indonesia earthquake
2018,Flood,Iran (Islamic Republic of),35.606,52.429,9,iran (islamic republic of) flood
2018,Flood,Japan,35.65,137.895,246,japan flood
2018,Flood,Sri Lanka,6.806,80.637,12,sri lanka flood
2018,Earthquake,Papua New Guinea,-6.149,142.766,145,papua new guinea earthquake
2018,Earthquake,Indonesia,-8.287,116.452,564,indonesia earthquake
2018,Flood,Guatemala,15.88,-90.217,2,guatemala flood
2018,Earthquake,Haiti,20.034,-73.013,17,haiti earthquake
2018,Earthquake,Indonesia,-7.196,105.918,1,indonesia earthquake
2018,Earthquake,Indonesia,-8.274,116.491,14,indonesia earthquake
2018,Earthquake,Indonesia,-8.325,116.577,10,indonesia earthquake
2018,Flood,Indonesia,-8.497,118.569,0,indonesia flood
2018,Earthquake,Iran (Islamic Republic of),34.645,46.179,0,iran (islamic republic of) earthquake
2018,Earthquake,Iran (Islamic Republic of),34.663,46.277,2,iran (islamic republic of) earthquake
2018,Earthquake,Iran (Islamic Republic of),34.304,45.74,0,iran (islamic republic of) earthquake
2018,Flood,Israel,31.164,34.861,12,israel flood
2018,Earthquake,Japan,34.826,135.64,5,japan earthquake
2018,Flood,Kazakhstan,47.381,81.478,0,kazakhstan flood
2018,Earthquake,Mexico,16.646,-97.653,0,mexico earthquake
2018,Flood,Myanmar,18.191,95.434,16,myanmar flood
2018,Flood,Malawi,-14.926,34.367,0,malawi flood
2018,Flood,Malawi,-10.351,33.847,1,malawi flood
2018,Flood,Malawi,-11.158,34.02,4,malawi flood
2018,Flood,Malaysia,3.133,3.659,0,malaysia flood
2018,Flood,Malaysia,365.883,102.337,2,malaysia flood
2018,Flood,Nigeria,10.475,8.238,199,nigeria flood
2018,Flood,Nepal,28.238,84.398,15,nepal flood
2018,Earthquake,Peru,-15.759,74.71,2,peru earthquake
2018,Earthquake,Papua New Guinea,-6.307,142.62,11,papua new guinea earthquake
2018,Earthquake,Papua New Guinea,-6.294,142.607,25,papua new guinea earthquake
2018,Flood,Korea (the Democratic People's Republic of),38.531,126.573,148,korea (the democratic people's republic of) flood
2018,Flood,Paraguay,-25.312,-57.599,0,paraguay flood
2019,Flood,Mexico,20.176,-103.182,7,mexico flood
2019,Earthquake,Japan,38.637,139.48,0,japan earthquake
2019,Earthquake,Indonesia,-0.586,128.034,8,indonesia earthquake
2019,Earthquake,Indonesia,-1.301,101.601,0,indonesia earthquake
2019,Earthquake,Indonesia,-8.418,116.52,9,indonesia earthquake
2019,Earthquake,Indonesia,-7.282,104.791,6,indonesia earthquake
2019,Earthquake,Iran (Islamic Republic of),31.775,49.542,1,iran (islamic republic of) earthquake
2019,Flood,Japan,32.591,130.866,2,japan flood
2019,Flood,Libya,24.555,12.691,4,libya flood
2019,Flood,Mongolia,47.204,111.071,12,mongolia flood
2019,Flood,Malawi,-14.53,34.317,60,malawi flood
2019,Earthquake,Peru,-5.812,-75.27,2,peru earthquake
2019,Earthquake,Philippines (the),14.99,120.35,25,philippines (the) earthquake
2019,Earthquake,Philippines (the),9.32,125.99,0,philippines (the) earthquake
2019,Earthquake,Philippines (the),20.807,121.986,9,philippines (the) earthquake
2019,Flood,Philippines (the),8.223,123.493,0,philippines (the) flood
2019,Earthquake,Papua New Guinea,-4.051,152.6,0,papua new guinea earthquake
1972,Earthquake,Afghanistan,36.278,69.681,11,afghanistan earthquake
1973,Earthquake,China,31.398,100.581,0,china earthquake
1974,Earthquake,Colombia,7.747,-77.688,11,colombia earthquake
1979,Earthquake,China,41.145,108.129,0,china earthquake
2016,Earthquake,Solomon Islands,-10.676,161.33,0,solomon islands earthquake
2016,Flood,Ukraine,47.256,31.348,3,ukraine flood
2016,Flood,Romania,45.151,27.562,1,romania flood
2016,Flood,Thailand,14.867,100.395,4,thailand flood
2016,Flood,Thailand,14.445,100.753,14,thailand flood
2016,Earthquake,United States of America (the),35.991,-96.803,0,united states of america (the) earthquake
2016,Flood,Viet Nam,16.004,107.68,35,viet nam flood
2017,Flood,Taiwan (Province of China),24.302,121.216,5,taiwan (province of china) flood
2017,Flood,Thailand,14.594,100.679,9,thailand flood
2017,Flood,Saudi Arabia,22.707,39.365,4,saudi arabia flood
2017,Flood,Thailand,7.305,100.061,96,thailand flood
2017,Flood,Uruguay,-31.888,-57.432,0,uruguay flood
2017,Flood,United States of America (the),34.349,-111.264,10,united states of america (the) flood
2017,Flood,Viet Nam,11.664,108.399,8,viet nam flood
2017,Flood,South Africa,-28.362,29.715,3,south africa flood
2018,Flood,Congo (the Democratic Republic of the),-4.355,15.116,51,congo (the democratic republic of the) flood
2018,Flood,Romania,45.946,24.989,0,romania flood
2018,Flood,Rwanda,-1.784,30.012,24,rwanda flood
2018,Flood,Russian Federation (the),52.883,84.596,2,russian federation (the) flood
2018,Flood,Sudan (the),13.487,31.942,23,sudan (the) flood
2018,Flood,Sudan (the),10.763,27.364,0,sudan (the) flood
2018,Earthquake,El Salvador,13.095,-88.099,0,el salvador earthquake
2018,Earthquake,Taiwan (Province of China),24.136,121.658,84,taiwan (province of china) earthquake
2018,Flood,"Tanzania, United Republic of",-11.158,34.02,15,"tanzania, united republic of flood"
2018,Flood,Venezuela (Bolivarian Republic of),10.426,-66.55,2,venezuela (bolivarian republic of) flood
2019,Flood,Romania,45.624,26.653,4,romania flood
2019,Earthquake,El Salvador,13.243,-89.272,1,el salvador earthquake
2019,Flood,Tajikistan,37.42,69.354,4,tajikistan flood
2019,Flood,Brazil,-39.27,-12.906,0,brazil flood
2019,Flood,Spain,38.05,-1.091,7,spain flood
2019,Flood,Russian Federation (the),58.911,102.485,31,russian federation (the) flood
2019,Flood,Saudi Arabia,26.674,41.295,12,saudi arabia flood
2019,Flood,Saudi Arabia,18.54,45.254,1,saudi arabia flood
2019,Flood,Turkey,40.706,41.047,10,turkey flood
2019,Earthquake,United States of America (the),35.77,-117.599,0,united states of america (the) earthquake
2019,Flood,Zimbabwe,-19.041,30.804,26,zimbabwe flood
2019,Earthquake,Albania,41.381,19.454,0,albania earthquake
2019,Earthquake,Albania,41.511,19.522,51,albania earthquake
2019,Earthquake,China,29.573,105.064,1,china earthquake
2019,Earthquake,China,29.573,105.064,1,china earthquake
2019,Flood,Congo (the),-1.12,18.16,0,congo (the) flood
2019,Earthquake,Ecuador,-2.199,-77.023,0,ecuador earthquake
2020,Flood,Brazil,-19.398,-45.901,61,brazil flood
2020,Flood,Egypt,290.213,307.541,40,egypt flood
2020,Flood,Angola,-913.908,142.007,30,angola flood
2020,Flood,Burkina Faso,133.432,-111.554,0,burkina faso flood
2020,Earthquake,China,27.296,103.281,4,china earthquake
2020,Flood,Djibouti,116.851,426.804,8,djibouti flood
2021,Earthquake,Argentina,-31.818,-68.847,0,argentina earthquake
2021,Earthquake,Bhutan,26.781,92.457,0,bhutan earthquake
2021,Earthquake,China,41.816,81.164,3,china earthquake
2021,Earthquake,China,25.761,100.011,3,china earthquake
2021,Earthquake,China,29.182,105.391,3,china earthquake
1970,Earthquake,Peru,-9.9,-75.6,12,peru earthquake
1970,Earthquake,Turkey,39.1,28.7,0,turkey earthquake
1971,Earthquake,Indonesia,-7.2,109.1,1,indonesia earthquake
1972,Earthquake,Italy,43.8,13.3,2,italy earthquake
1973,Earthquake,Japan,43.233,145.785,0,japan earthquake
1974,Earthquake,Peru,-12.299,-76.352,10,peru earthquake
1976,Earthquake,Italy,46.302,13.197,11,italy earthquake
1977,Earthquake,Solomon Islands,-9.965,160.731,18,solomon islands earthquake
1979,Earthquake,Turkey,39.672,28.66,0,turkey earthquake
1982,Earthquake,Mexico,17.25,-93.21,10,mexico earthquake
2019,Flood,Indonesia,-6.533,107.508,66,indonesia flood
2019,Flood,Japan,32.951,130.545,1,japan flood
2019,Flood,Japan,36.739,140.269,10,japan flood
2019,Flood,Kenya,0.728,39.414,90,kenya flood
2019,Flood,Peru,-5.921,-76.979,0,peru flood
2019,Flood,Mozambique,-16.223,36.866,28,mozambique flood
2019,Earthquake,Indonesia,-3.45,128.347,31,indonesia earthquake
2019,Earthquake,Iran (Islamic Republic of),37.808,47.558,6,iran (islamic republic of) earthquake
2019,Flood,Sri Lanka,7.922,80.835,3,sri lanka flood
2019,Flood,Mexico,-107.661,28.484,3,mexico flood
2019,Flood,Malaysia,102.584,4.415,2,malaysia flood
2019,Earthquake,Pakistan,33.106,73.766,39,pakistan earthquake
2019,Earthquake,Philippines (the),6.714,125.009,7,philippines (the) earthquake
2019,Earthquake,Philippines (the),6.754,124.985,10,philippines (the) earthquake
2019,Earthquake,Philippines (the),6.905,125.187,23,philippines (the) earthquake
2019,Earthquake,Philippines (the),6.708,125.188,14,philippines (the) earthquake
2019,Flood,Sudan (the),14.826,33.921,78,sudan (the) flood
2019,Flood,Senegal,15.52,-15.516,6,senegal flood
2019,Earthquake,Turkey,40.89,28.173,1,turkey earthquake
2020,Flood,Japan,326.655,131.039,82,japan flood
2020,Flood,Kenya,116.343,365.935,285,kenya flood
2020,Flood,Madagascar,-18.95,47.184,40,madagascar flood
2020,Flood,Peru,-701.073,-768.801,0,peru flood
2020,Earthquake,Puerto Rico,17.937,-66.727,0,puerto rico earthquake
2020,Flood,"Tanzania, United Republic of",-451.236,342.182,2,"tanzania, united republic of flood"
2020,Flood,Uganda,0.013,310.263,11,uganda flood
2020,Earthquake,Puerto Rico,17.935,-66.883,4,puerto rico earthquake
2020,Storm,Madagascar,-144.876,487.673,4,madagascar storm
2020,Flood,Rwanda,-199.445,298.633,3,rwanda flood
2020,Earthquake,Greece,37.913,26.779,2,greece earthquake
2020,Earthquake,Croatia,45.897,15.966,1,croatia earthquake
2020,Earthquake,Croatia,45.422,16.255,8,croatia earthquake
2020,Earthquake,Indonesia,2.911,128.248,0,indonesia earthquake
2020,Earthquake,Iran (Islamic Republic of),38.543,44.447,0,iran (islamic republic of) earthquake
2020,Flood,Iran (Islamic Republic of),330.386,541.614,8,iran (islamic republic of) flood
2020,Earthquake,Mexico,15.916,-95.953,10,mexico earthquake
2020,Flood,Mongolia,463.877,106.222,2,mongolia flood
2020,Flood,Mozambique,-180.132,352.821,2,mozambique flood
2020,Flood,Malaysia,24.561,103.055,0,malaysia flood
2020,Flood,Oman,183.982,545.326,3,oman flood
2020,Earthquake,Philippines (the),12.021,124.123,1,philippines (the) earthquake
2020,Flood,Poland,511.537,224.898,0,poland flood
2020,Flood,Somalia,614.157,470.848,26,somalia flood
2020,Flood,Chad,962.794,180.854,0,chad flood
2020,Earthquake,Turkey,38.39,44.367,41,turkey earthquake
2020,Earthquake,Turkey,38.543,44.447,9,turkey earthquake
2020,Earthquake,Turkey,39.421,40.697,1,turkey earthquake
2020,Earthquake,Turkey,38.558,44.023,0,turkey earthquake
2020,Earthquake,Turkey,37.913,26.779,115,turkey earthquake
2021,Earthquake,Indonesia,-2.976,118.901,110,indonesia earthquake
2021,Earthquake,Indonesia,-3.593,129.503,0,indonesia earthquake
2021,Earthquake,Greece,39.789,22.119,0,greece earthquake
2021,Earthquake,Haiti,18.408,-73.475,2577,haiti earthquake
2021,Earthquake,Indonesia,-8.562,112.519,9,indonesia earthquake
2021,Earthquake,India,26.781,92.457,2,india earthquake
2021,Earthquake,Iran (Islamic Republic of),29.787,50.669,0,iran (islamic republic of) earthquake
2021,Earthquake,Japan,37.745,141.749,1,japan earthquake
2021,Earthquake,Japan,38.475,141.633,0,japan earthquake
2021,Earthquake,Pakistan,30.22,68.014,20,pakistan earthquake
1973,Earthquake,United States of America (the),34.1,-119,0,united states of america (the) earthquake
1973,Earthquake,United States of America (the),19.936,-155.098,0,united states of america (the) earthquake
1975,Earthquake,United States of America (the),42.06,-122.55,0,united states of america (the) earthquake
2019,Flood,Yemen,43.571,15.118,12,yemen flood
2019,Flood,Uruguay,-33.749,-55.922,0,uruguay flood
2019,Flood,Venezuela (Bolivarian Republic of),9.772,-72.228,6,venezuela (bolivarian republic of) flood
2020,Flood,Uzbekistan,412.451,55.844,4,uzbekistan flood
2020,Storm,Viet Nam,20.691,105.183,5,viet nam storm
2020,Flood,Uruguay,-331.035,-560.461,0,uruguay flood
2020,Flood,Ukraine,492.688,23.628,3,ukraine flood
2020,Flood,Yemen,132.586,444.372,10,yemen flood
